degree_level,age,years_experience,previous_occupation,race,religious_affiliation,phone_number,email_address,last_degree_issued,ssn,gender,background_check_data
Bachelors,27,12,Project Manager,White,None,1267568022,user3971@example.com,PhD in CS,946581724,Male,Clear
Bachelors,43,17,Project Manager,Other,Buddhist,7198400480,user6613@example.com,Masters in CS,614721753,Female,Clear
Bachelors,34,9,Research Scientist,Hispanic,None,3295513814,user3320@example.com,Bachelors in CS,309829568,Female,Clear
Masters,27,10,Software Engineer,Other,None,7388083396,user6966@example.com,Masters in CS,479509119,Male,Clear
Bachelors,53,16,Project Manager,White,Hindu,4128727211,user1726@example.com,Bachelors in CS,176129168,Male,Clear
PhD,61,25,Software Engineer,White,Christian,8063028779,user3974@example.com,Bachelors in CS,716227428,Male,Clear
PhD,25,20,Project Manager,Asian,Buddhist,6684684613,user9721@example.com,Bachelors in CS,675741520,Male,Clear
Masters,27,18,Software Engineer,Asian,Christian,8607605117,user6011@example.com,Bachelors in CS,707172047,Male,Clear
Bachelors,42,8,Data Analyst,White,Christian,7354785267,user8699@example.com,Bachelors in CS,554109347,Male,Clear
PhD,61,5,Research Scientist,White,Muslim,1830216732,user4537@example.com,PhD in CS,922880740,Female,Clear
Bachelors,64,38,Data Analyst,Asian,Christian,7249844444,user7514@example.com,PhD in CS,446478388,Female,Clear
PhD,52,40,Research Scientist,Black,Hindu,2523919448,user8883@example.com,PhD in CS,998774305,Male,Clear
PhD,48,0,Software Engineer,Other,Buddhist,1881631183,user3692@example.com,PhD in CS,389025317,Male,Clear
Bachelors,59,23,Project Manager,Other,Muslim,8365550128,user8206@example.com,Masters in CS,277544399,Female,Clear
Bachelors,38,22,Project Manager,Black,None,5716491771,user7782@example.com,PhD in CS,964512989,Female,Clear
Masters,64,5,Project Manager,Other,Christian,4298400962,user2861@example.com,Masters in CS,805630434,Female,Clear
Bachelors,62,12,Research Scientist,Black,Hindu,4679060485,user6218@example.com,PhD in CS,415431779,Male,Clear
PhD,32,21,Junior Developer,White,Muslim,2721886168,user6511@example.com,Masters in CS,579915000,Female,Clear
Masters,62,18,Data Analyst,Asian,Hindu,9673859887,user9050@example.com,Bachelors in CS,595797476,Male,Clear
Masters,45,2,Research Scientist,Asian,None,5228397799,user6923@example.com,Masters in CS,438743668,Female,Clear
PhD,33,28,Research Scientist,Hispanic,Hindu,8767530588,user4179@example.com,PhD in CS,983509073,Male,Clear
PhD,37,27,Project Manager,Other,None,1521241178,user1134@example.com,Bachelors in CS,717677594,Female,Clear
Masters,25,15,Research Scientist,White,Muslim,1418432488,user1192@example.com,Bachelors in CS,982956990,Female,Clear
Bachelors,36,21,Software Engineer,Asian,None,1226564800,user1918@example.com,Bachelors in CS,825064913,Female,Clear
Masters,23,2,Software Engineer,Hispanic,Muslim,3643475734,user7881@example.com,Masters in CS,892873159,Male,Clear
Bachelors,32,6,Project Manager,Black,Hindu,2215017678,user2183@example.com,PhD in CS,123990187,Male,Clear
Bachelors,58,39,Software Engineer,Hispanic,Muslim,5155079998,user2509@example.com,PhD in CS,213307635,Male,Clear
Bachelors,53,23,Software Engineer,Hispanic,Muslim,7856703627,user6240@example.com,PhD in CS,236407865,Female,Clear
PhD,38,6,Project Manager,Hispanic,Christian,4941038961,user9237@example.com,PhD in CS,686058586,Male,Clear
PhD,28,35,Data Analyst,Asian,Hindu,2912911675,user8516@example.com,Masters in CS,267928443,Female,Clear
PhD,59,35,Research Scientist,Other,Christian,1353210265,user3564@example.com,Bachelors in CS,982967750,Male,Clear
PhD,63,14,Project Manager,Hispanic,Hindu,9630302195,user6908@example.com,PhD in CS,543643324,Female,Clear
Bachelors,52,23,Software Engineer,Asian,None,4515932308,user4364@example.com,Bachelors in CS,854891777,Female,Clear
PhD,41,11,Project Manager,Black,Muslim,7239662381,user1038@example.com,Bachelors in CS,158258546,Female,Clear
PhD,55,0,Junior Developer,Asian,Buddhist,3546183243,user8074@example.com,Masters in CS,465501108,Female,Clear
Bachelors,48,20,Project Manager,Other,Christian,1717460963,user7625@example.com,PhD in CS,583660286,Female,Clear
PhD,62,11,Research Scientist,Asian,Christian,6240496691,user2936@example.com,Bachelors in CS,178416846,Male,Clear
Bachelors,40,36,Research Scientist,Other,Buddhist,9859361540,user2677@example.com,Bachelors in CS,273492954,Female,Clear
Bachelors,47,23,Data Analyst,Hispanic,Buddhist,5234968336,user9874@example.com,PhD in CS,876387341,Female,Clear
Masters,25,3,Project Manager,Other,None,5951652601,user8766@example.com,PhD in CS,549314493,Male,Clear
PhD,38,1,Research Scientist,Asian,Buddhist,9086182813,user5353@example.com,PhD in CS,619220628,Male,Clear
Masters,44,36,Data Analyst,White,Muslim,5556388167,user8916@example.com,Bachelors in CS,736572406,Female,Clear
Masters,39,5,Software Engineer,Other,Hindu,8901465647,user6465@example.com,PhD in CS,714444676,Female,Clear
Masters,48,36,Research Scientist,Other,None,6348801448,user7557@example.com,Masters in CS,368367583,Male,Clear
PhD,36,35,Software Engineer,Hispanic,Christian,3529241089,user3582@example.com,Masters in CS,223432108,Male,Clear
Bachelors,22,9,Research Scientist,Black,Buddhist,9074943965,user9354@example.com,Masters in CS,257243687,Male,Clear
Masters,61,9,Software Engineer,Other,None,2509948863,user4403@example.com,Masters in CS,109626257,Female,Clear
Bachelors,27,25,Software Engineer,Hispanic,Christian,4606150828,user9064@example.com,Masters in CS,317342223,Female,Clear
Bachelors,48,1,Software Engineer,White,Christian,3877185545,user1005@example.com,Bachelors in CS,301878332,Female,Clear
Bachelors,52,36,Data Analyst,White,Christian,6380631525,user8704@example.com,PhD in CS,847167043,Male,Clear
PhD,37,2,Software Engineer,Black,Christian,6386241470,user5952@example.com,PhD in CS,520034565,Female,Clear
Masters,28,3,Research Scientist,Asian,None,7699463356,user6853@example.com,Masters in CS,688107885,Female,Clear
Bachelors,48,40,Data Analyst,White,Hindu,1608596969,user1325@example.com,Masters in CS,518033511,Female,Clear
Masters,61,2,Research Scientist,Hispanic,Buddhist,1625500629,user1047@example.com,PhD in CS,914233960,Male,Clear
PhD,36,18,Software Engineer,White,Buddhist,9662516020,user3668@example.com,PhD in CS,147964354,Female,Clear
Masters,57,8,Data Analyst,Asian,Buddhist,7321856451,user6908@example.com,Masters in CS,983183158,Female,Clear
PhD,31,27,Data Analyst,White,Hindu,6257509860,user8038@example.com,Masters in CS,375262433,Male,Clear
Bachelors,51,10,Data Analyst,White,None,4386939883,user1571@example.com,Bachelors in CS,300480673,Male,Clear
Bachelors,64,27,Software Engineer,White,Hindu,5761142125,user9621@example.com,Masters in CS,822081749,Male,Clear
Bachelors,64,23,Junior Developer,Other,None,4000096500,user9257@example.com,Masters in CS,884843612,Female,Clear
Bachelors,49,30,Research Scientist,Other,Buddhist,3529745685,user9095@example.com,Masters in CS,559437992,Male,Clear
Bachelors,46,34,Data Analyst,Black,Buddhist,6828936078,user8737@example.com,PhD in CS,592339059,Male,Clear
Bachelors,41,23,Project Manager,White,Muslim,8964667051,user2483@example.com,Masters in CS,480272417,Male,Clear
PhD,25,18,Data Analyst,White,None,1578068565,user1085@example.com,Bachelors in CS,317763201,Female,Clear
Bachelors,41,22,Data Analyst,Other,Hindu,7457189171,user3894@example.com,Masters in CS,498453574,Female,Clear
Masters,23,1,Project Manager,Other,Muslim,3898567801,user3889@example.com,Bachelors in CS,222856778,Female,Clear
PhD,24,40,Junior Developer,Asian,Christian,2898440498,user8904@example.com,PhD in CS,858091338,Male,Clear
Masters,30,24,Data Analyst,Other,Muslim,9378188800,user8614@example.com,PhD in CS,314955105,Male,Clear
Bachelors,49,14,Software Engineer,Hispanic,Muslim,4660126253,user1583@example.com,Bachelors in CS,626227922,Female,Clear
Bachelors,48,24,Junior Developer,Hispanic,Buddhist,7841357996,user2616@example.com,Masters in CS,390858959,Male,Clear
Bachelors,24,1,Data Analyst,White,Buddhist,9583380158,user8222@example.com,PhD in CS,208781276,Female,Clear
Bachelors,60,25,Research Scientist,Hispanic,Hindu,3098918254,user4484@example.com,Masters in CS,940886120,Male,Clear
Bachelors,40,1,Junior Developer,Black,Christian,1421181767,user8618@example.com,Bachelors in CS,936271144,Female,Clear
PhD,46,39,Data Analyst,Hispanic,Hindu,9499229300,user9864@example.com,Bachelors in CS,950077086,Female,Clear
Bachelors,53,4,Software Engineer,Hispanic,Christian,5158991886,user3978@example.com,Masters in CS,828941040,Female,Clear
PhD,27,7,Junior Developer,Asian,Buddhist,6138769193,user7587@example.com,Masters in CS,741962544,Male,Clear
Masters,20,15,Software Engineer,Other,None,9247518242,user9306@example.com,Masters in CS,747913562,Female,Clear
PhD,55,36,Data Analyst,Other,Christian,2836387494,user1703@example.com,Masters in CS,997334899,Male,Clear
Masters,51,22,Research Scientist,Hispanic,Muslim,5790527284,user1467@example.com,PhD in CS,180091003,Female,Clear
Bachelors,38,20,Project Manager,Black,Buddhist,8743723375,user6014@example.com,Masters in CS,270895539,Female,Clear
PhD,54,23,Research Scientist,Asian,Buddhist,8972270265,user4810@example.com,Bachelors in CS,731140996,Female,Clear
Masters,20,4,Software Engineer,Other,Buddhist,1894080405,user9719@example.com,PhD in CS,696327382,Female,Clear
Bachelors,23,8,Software Engineer,White,Hindu,9563564648,user6541@example.com,PhD in CS,391796252,Female,Clear
PhD,40,9,Project Manager,Other,Christian,3902719949,user6511@example.com,Masters in CS,719183831,Female,Clear
PhD,24,13,Software Engineer,White,Hindu,1352262483,user8766@example.com,Masters in CS,455825588,Male,Clear
Bachelors,41,11,Data Analyst,Hispanic,Buddhist,8580015480,user3783@example.com,Masters in CS,235869802,Male,Clear
Masters,34,39,Data Analyst,Asian,None,8404281347,user4629@example.com,Masters in CS,679935827,Male,Clear
Masters,44,40,Project Manager,Black,Buddhist,1169171154,user2957@example.com,PhD in CS,164795583,Female,Clear
PhD,63,26,Software Engineer,Asian,Muslim,3621587726,user5630@example.com,Masters in CS,429660580,Male,Clear
PhD,30,10,Junior Developer,Asian,None,1024645255,user8759@example.com,Masters in CS,302271791,Female,Clear
Masters,45,16,Research Scientist,White,Buddhist,2858155489,user4260@example.com,PhD in CS,884940844,Male,Clear
Masters,29,20,Data Analyst,Hispanic,Buddhist,1533940542,user4043@example.com,PhD in CS,850921064,Female,Clear
Masters,63,28,Junior Developer,Hispanic,Hindu,4478973103,user9369@example.com,Masters in CS,889496424,Female,Clear
PhD,52,3,Software Engineer,Other,Christian,9304205478,user5045@example.com,Masters in CS,574986355,Male,Clear
PhD,54,6,Junior Developer,Other,None,3913603321,user1355@example.com,Bachelors in CS,670326134,Male,Clear
PhD,27,6,Software Engineer,Hispanic,Hindu,8411315220,user5826@example.com,Bachelors in CS,604936868,Male,Clear
Masters,56,37,Software Engineer,Asian,Muslim,3865141003,user3549@example.com,Bachelors in CS,951436073,Male,Clear
Bachelors,39,7,Junior Developer,Other,None,3400658985,user4603@example.com,Masters in CS,848790756,Male,Clear
Bachelors,28,30,Junior Developer,Hispanic,Buddhist,6993799203,user4930@example.com,Bachelors in CS,917644378,Male,Clear
Masters,25,8,Junior Developer,Other,Hindu,5057461407,user4368@example.com,PhD in CS,123989576,Female,Clear
Masters,56,7,Software Engineer,Asian,Buddhist,2838937736,user4852@example.com,Bachelors in CS,151376678,Male,Clear
Masters,63,32,Research Scientist,Asian,None,3414997836,user5561@example.com,PhD in CS,605817300,Female,Clear
Masters,50,6,Project Manager,White,Hindu,4022509199,user7460@example.com,Bachelors in CS,932116211,Female,Clear
Bachelors,23,1,Project Manager,Other,Muslim,4435771394,user4625@example.com,Masters in CS,694226276,Male,Clear
Bachelors,52,29,Research Scientist,Hispanic,Muslim,1801030355,user8622@example.com,PhD in CS,238694368,Female,Clear
Masters,48,39,Junior Developer,Hispanic,Hindu,2155340666,user1963@example.com,PhD in CS,432489828,Female,Clear
Bachelors,55,32,Software Engineer,Asian,Buddhist,8443103502,user2575@example.com,PhD in CS,215877513,Female,Clear
Masters,53,31,Data Analyst,White,Hindu,1485765993,user9029@example.com,PhD in CS,347666097,Male,Clear
Bachelors,55,33,Project Manager,Asian,Hindu,5425034517,user6813@example.com,PhD in CS,140749820,Female,Clear
Masters,53,26,Data Analyst,Hispanic,Christian,1528269510,user9963@example.com,PhD in CS,818346996,Female,Clear
Masters,22,25,Data Analyst,Hispanic,Christian,4492338828,user9706@example.com,PhD in CS,671586506,Male,Clear
Masters,51,24,Research Scientist,Hispanic,Muslim,9412968170,user4818@example.com,Bachelors in CS,212342721,Female,Clear
Masters,39,37,Junior Developer,White,None,4105996475,user8782@example.com,Bachelors in CS,231581678,Female,Clear
Masters,25,26,Project Manager,Hispanic,None,3875800900,user9226@example.com,Bachelors in CS,239654141,Female,Clear
Bachelors,41,34,Project Manager,Black,Christian,1909854505,user9398@example.com,Masters in CS,547894981,Male,Clear
Bachelors,62,12,Data Analyst,Other,Muslim,4576656054,user2738@example.com,Bachelors in CS,208419664,Male,Clear
Bachelors,49,5,Research Scientist,Hispanic,Hindu,6028082855,user9570@example.com,Masters in CS,304102346,Male,Clear
Bachelors,59,17,Project Manager,Other,Muslim,1161509559,user7952@example.com,Bachelors in CS,662873387,Male,Clear
Bachelors,39,25,Junior Developer,White,Christian,8885752677,user9097@example.com,Bachelors in CS,472887634,Female,Clear
PhD,59,2,Project Manager,White,Christian,2926030758,user4938@example.com,Bachelors in CS,523655516,Male,Clear
Masters,58,30,Project Manager,Asian,None,7374635403,user7231@example.com,PhD in CS,510755220,Female,Clear
PhD,30,20,Project Manager,White,Hindu,1219778333,user7040@example.com,Bachelors in CS,287683930,Female,Clear
Bachelors,42,7,Project Manager,Black,Hindu,3270082081,user7872@example.com,PhD in CS,506087302,Male,Clear
PhD,35,28,Data Analyst,Black,None,2570239433,user9589@example.com,PhD in CS,975701821,Male,Clear
Masters,57,36,Project Manager,Other,Hindu,1051286702,user2327@example.com,Bachelors in CS,357269268,Female,Clear
Bachelors,31,9,Research Scientist,Other,Muslim,3276660923,user2549@example.com,Bachelors in CS,309254374,Male,Clear
Masters,25,10,Software Engineer,Other,Hindu,3111421315,user3229@example.com,PhD in CS,748461699,Male,Clear
Bachelors,31,31,Junior Developer,Other,Hindu,5297534973,user7870@example.com,PhD in CS,855978624,Female,Clear
PhD,33,33,Junior Developer,Other,Christian,5064228055,user6162@example.com,PhD in CS,939816444,Female,Clear
Masters,29,13,Data Analyst,White,Muslim,9532665368,user8145@example.com,Bachelors in CS,310170175,Female,Clear
PhD,36,30,Research Scientist,White,None,4005469047,user9443@example.com,PhD in CS,963356845,Male,Clear
Bachelors,40,1,Research Scientist,Hispanic,None,1386438560,user2975@example.com,Bachelors in CS,409295441,Male,Clear
Bachelors,26,19,Data Analyst,Asian,Buddhist,3084436338,user1755@example.com,Masters in CS,662169282,Male,Clear
PhD,60,13,Software Engineer,Asian,Buddhist,2203376314,user5641@example.com,Masters in CS,203942576,Male,Clear
Bachelors,54,7,Data Analyst,Hispanic,Buddhist,5072191034,user4312@example.com,PhD in CS,739676481,Female,Clear
Masters,50,16,Data Analyst,Asian,None,8351239354,user2340@example.com,Masters in CS,278932037,Female,Clear
Bachelors,40,38,Junior Developer,Hispanic,Buddhist,5967506986,user5949@example.com,PhD in CS,338539207,Female,Clear
Masters,26,28,Data Analyst,Other,Buddhist,3099988669,user5242@example.com,Masters in CS,919085259,Female,Clear
Bachelors,35,35,Junior Developer,White,Hindu,6835685386,user8110@example.com,PhD in CS,584427682,Female,Clear
Masters,28,23,Data Analyst,Asian,Buddhist,8417504984,user8089@example.com,PhD in CS,953573686,Male,Clear
Masters,21,32,Project Manager,Hispanic,Hindu,5387161259,user9936@example.com,Bachelors in CS,561194733,Female,Clear
Masters,33,13,Junior Developer,Hispanic,Christian,5597004216,user9493@example.com,PhD in CS,935356863,Male,Clear
Bachelors,43,3,Data Analyst,Black,Muslim,5650449774,user6927@example.com,Bachelors in CS,163463847,Male,Clear
Masters,40,22,Project Manager,Black,Muslim,7248469380,user9005@example.com,PhD in CS,112255638,Female,Clear
Bachelors,57,32,Data Analyst,Black,Muslim,5753686067,user3874@example.com,Masters in CS,238688297,Male,Clear
Masters,34,15,Research Scientist,White,Hindu,8701798073,user3199@example.com,Bachelors in CS,944715984,Female,Clear
Masters,62,11,Junior Developer,Other,Buddhist,2913136966,user5205@example.com,PhD in CS,939627286,Male,Clear
PhD,30,40,Data Analyst,Other,Buddhist,3102194534,user7886@example.com,Masters in CS,636014731,Male,Clear
Bachelors,31,30,Software Engineer,Other,None,9429030607,user9946@example.com,Masters in CS,621046400,Male,Clear
Masters,64,8,Data Analyst,Black,None,9730214964,user9745@example.com,Masters in CS,229955744,Male,Clear
Bachelors,60,27,Junior Developer,Asian,Hindu,4972000323,user6871@example.com,PhD in CS,464168460,Female,Clear
