degree_level,age,years_experience,previous_occupation,race,religious_affiliation,phone_number,email,last_degree_issued,ssn,gender,background_check_data
Masters,51,28,Software Engineer,White,Hindu,9469245898,user1143@example.com,Masters in CS,387546024,Male,Clear
PhD,44,33,Data Analyst,White,Muslim,3740372800,user4839@example.com,PhD in CS,813883318,Male,Clear
PhD,26,25,Data Analyst,Black,Hindu,2391436180,user1219@example.com,PhD in CS,136548854,Male,Clear
Masters,26,20,Software Engineer,White,Hindu,3846546032,user1267@example.com,PhD in CS,407270544,Female,Clear
PhD,44,19,Project Manager,Other,Muslim,8963795089,user2199@example.com,Masters in CS,638694798,Female,Clear
Masters,63,5,Software Engineer,Hispanic,Hindu,8283916161,user3140@example.com,Bachelors in CS,775620543,Male,Clear
PhD,26,34,Junior Developer,White,Muslim,7456209970,user9217@example.com,PhD in CS,402067970,Male,Clear
Bachelors,24,29,Data Analyst,Black,Muslim,4825290027,user4414@example.com,Masters in CS,113161241,Male,Clear
Bachelors,34,36,Software Engineer,White,Muslim,7718866045,user9480@example.com,PhD in CS,988300148,Male,Clear
Masters,50,24,Data Analyst,Asian,Muslim,9859091548,user5595@example.com,PhD in CS,305388687,Female,Clear
PhD,21,21,Data Analyst,Black,Christian,3831508821,user2073@example.com,PhD in CS,207726561,Female,Clear
Masters,40,3,Junior Developer,Asian,Christian,9053558231,user4041@example.com,Masters in CS,975611650,Female,Clear
PhD,46,31,Junior Developer,Hispanic,Christian,7565177025,user8685@example.com,Masters in CS,461206909,Male,Clear
Masters,28,28,Research Scientist,Hispanic,Muslim,3167917452,user8781@example.com,PhD in CS,968389802,Male,Clear
PhD,59,4,Data Analyst,White,Hindu,5987863166,user2252@example.com,Bachelors in CS,126766292,Female,Clear
Masters,56,21,Data Analyst,Hispanic,None,4098209507,user2420@example.com,Bachelors in CS,550055548,Male,Clear
Bachelors,63,33,Research Scientist,White,Hindu,4559771360,user6005@example.com,Masters in CS,147705813,Female,Clear
PhD,24,29,Research Scientist,Black,None,7549849848,user1548@example.com,Masters in CS,583036236,Female,Clear
Bachelors,47,7,Software Engineer,Hispanic,Hindu,7033052876,user2119@example.com,PhD in CS,940726657,Female,Clear
Masters,21,31,Junior Developer,White,Christian,5864400115,user4478@example.com,PhD in CS,679843020,Male,Clear
PhD,37,18,Junior Developer,White,Muslim,4608407153,user6354@example.com,Masters in CS,527725260,Female,Clear
PhD,50,32,Research Scientist,Black,None,4671533635,user8209@example.com,PhD in CS,238694705,Male,Clear
Bachelors,62,16,Data Analyst,White,Christian,6440512453,user3021@example.com,Masters in CS,290746869,Male,Clear
Bachelors,27,30,Research Scientist,Other,Buddhist,1082831454,user2241@example.com,PhD in CS,440299744,Male,Clear
Bachelors,22,35,Junior Developer,White,Christian,2531211324,user5124@example.com,Bachelors in CS,594931732,Male,Clear
PhD,23,30,Junior Developer,Hispanic,Buddhist,3267186718,user8409@example.com,PhD in CS,497932026,Female,Clear
Bachelors,54,24,Project Manager,White,Hindu,9566103842,user9535@example.com,Bachelors in CS,472087020,Female,Clear
Bachelors,57,32,Data Analyst,Hispanic,Muslim,6968262046,user4119@example.com,Masters in CS,280303305,Male,Clear
Masters,64,29,Junior Developer,Hispanic,Hindu,3900531103,user7556@example.com,Bachelors in CS,821426360,Male,Clear
Bachelors,40,24,Data Analyst,Black,Muslim,2487712747,user8978@example.com,PhD in CS,912387546,Male,Clear
Bachelors,32,28,Data Analyst,Hispanic,Buddhist,8674005152,user5416@example.com,Masters in CS,549223401,Male,Clear
PhD,26,27,Project Manager,Other,Buddhist,6298319098,user9980@example.com,Masters in CS,423112628,Female,Clear
Masters,65,6,Research Scientist,Asian,None,6632540190,user8305@example.com,Masters in CS,666238271,Female,Clear
PhD,50,24,Research Scientist,Hispanic,Muslim,4378201336,user2931@example.com,Bachelors in CS,233777885,Male,Clear
PhD,44,27,Junior Developer,Hispanic,None,8844259162,user3802@example.com,PhD in CS,261445258,Male,Clear
Bachelors,52,13,Software Engineer,Asian,Muslim,7876973944,user4742@example.com,Bachelors in CS,423002187,Female,Clear
Masters,57,2,Junior Developer,White,Christian,9601255082,user6279@example.com,PhD in CS,776401312,Female,Clear
Bachelors,48,12,Data Analyst,Asian,Muslim,9415404575,user2547@example.com,Bachelors in CS,343940061,Female,Clear
Bachelors,65,40,Research Scientist,White,Hindu,1317374625,user7309@example.com,Masters in CS,806452532,Female,Clear
Bachelors,41,28,Data Analyst,Hispanic,Hindu,3030090522,user3929@example.com,Bachelors in CS,767281965,Female,Clear
Bachelors,27,28,Project Manager,White,Hindu,3616545558,user2153@example.com,PhD in CS,965276639,Female,Clear
PhD,38,23,Data Analyst,Other,Christian,6985708357,user1544@example.com,Bachelors in CS,432323130,Male,Clear
PhD,36,13,Software Engineer,Hispanic,None,4125974476,user7863@example.com,Masters in CS,977798935,Female,Clear
PhD,49,12,Project Manager,Black,Muslim,1742756546,user9808@example.com,Masters in CS,630962668,Male,Clear
Masters,54,6,Software Engineer,Black,Christian,7446381536,user5452@example.com,Bachelors in CS,941430028,Male,Clear
Masters,65,11,Data Analyst,Other,Buddhist,6877594238,user8004@example.com,Bachelors in CS,672593100,Female,Clear
Bachelors,41,20,Project Manager,Asian,None,2088772383,user1766@example.com,PhD in CS,308234970,Female,Clear
PhD,26,17,Data Analyst,White,Buddhist,3013322381,user3415@example.com,Masters in CS,181432592,Male,Clear
Bachelors,33,16,Research Scientist,White,None,5000829257,user8585@example.com,Masters in CS,476268591,Male,Clear
PhD,50,38,Software Engineer,White,Buddhist,2692470440,user2592@example.com,Bachelors in CS,290161622,Female,Clear
Masters,36,18,Research Scientist,White,Muslim,7044093596,user9701@example.com,Bachelors in CS,603147094,Male,Clear
Masters,37,28,Project Manager,White,Muslim,2287165594,user5192@example.com,PhD in CS,125862107,Female,Clear
Masters,57,15,Data Analyst,Other,Muslim,5581941495,user1706@example.com,Masters in CS,243501353,Male,Clear
Bachelors,64,35,Project Manager,Other,Christian,4729888946,user1830@example.com,Masters in CS,233342155,Male,Clear
PhD,61,26,Junior Developer,Other,Hindu,7686565446,user3319@example.com,PhD in CS,116947739,Female,Clear
Masters,47,36,Data Analyst,Hispanic,Buddhist,1966529453,user7044@example.com,PhD in CS,958637521,Male,Clear
PhD,44,31,Junior Developer,Black,Christian,5184517489,user2450@example.com,Bachelors in CS,841011899,Female,Clear
Bachelors,39,25,Junior Developer,Hispanic,Buddhist,5675113611,user7070@example.com,Bachelors in CS,842307251,Female,Clear
PhD,37,5,Research Scientist,Asian,Muslim,2729381282,user1735@example.com,Masters in CS,339457324,Female,Clear
Bachelors,45,36,Software Engineer,Asian,Christian,9662001067,user3303@example.com,PhD in CS,395095979,Female,Clear
Bachelors,63,31,Data Analyst,Other,Hindu,2851614069,user7681@example.com,Masters in CS,870246036,Male,Clear
Bachelors,43,5,Software Engineer,Asian,Muslim,8519342871,user2678@example.com,PhD in CS,995015487,Female,Clear
PhD,53,18,Project Manager,White,Hindu,5306939056,user8157@example.com,PhD in CS,954889919,Male,Clear
Masters,38,31,Data Analyst,Other,Muslim,1100929877,user7100@example.com,PhD in CS,129140969,Female,Clear
Bachelors,38,37,Junior Developer,Hispanic,Buddhist,3518708621,user7169@example.com,Bachelors in CS,770408577,Male,Clear
PhD,29,21,Project Manager,Asian,None,9482290450,user5532@example.com,Bachelors in CS,958178077,Female,Clear
PhD,41,30,Research Scientist,Black,Muslim,6612977354,user2166@example.com,PhD in CS,425912349,Female,Clear
PhD,31,38,Project Manager,Hispanic,None,3877245550,user4531@example.com,Masters in CS,896904487,Male,Clear
Masters,21,21,Data Analyst,Other,Buddhist,2510701757,user3566@example.com,Masters in CS,138368235,Female,Clear
PhD,28,30,Software Engineer,Asian,Muslim,3558696287,user5249@example.com,PhD in CS,200736492,Female,Clear
PhD,35,3,Software Engineer,Other,Muslim,5295886226,user5685@example.com,Bachelors in CS,397398114,Female,Clear
Masters,30,29,Software Engineer,Other,Hindu,2419386401,user9897@example.com,Bachelors in CS,486232465,Female,Clear
Bachelors,63,27,Project Manager,Hispanic,Hindu,9073880059,user7710@example.com,Bachelors in CS,553339052,Female,Clear
PhD,22,7,Software Engineer,Asian,Hindu,3190606969,user1348@example.com,Bachelors in CS,453188597,Female,Clear
PhD,54,38,Junior Developer,Other,None,3131192845,user6460@example.com,Masters in CS,545210261,Female,Clear
Bachelors,50,38,Software Engineer,Other,Christian,7389576760,user6188@example.com,Masters in CS,289770208,Male,Clear
Bachelors,64,24,Project Manager,Asian,Buddhist,1776685651,user1497@example.com,Bachelors in CS,344563231,Female,Clear
Bachelors,60,36,Data Analyst,Other,Buddhist,4505314864,user8638@example.com,PhD in CS,106601145,Male,Clear
Masters,55,27,Project Manager,Asian,Buddhist,3067995323,user9366@example.com,Masters in CS,535350828,Male,Clear
Bachelors,22,31,Data Analyst,White,Muslim,5614777838,user2869@example.com,Masters in CS,545253566,Male,Clear
Bachelors,58,23,Data Analyst,Hispanic,None,1558438528,user4929@example.com,Bachelors in CS,611828926,Male,Clear
Masters,39,17,Junior Developer,Other,None,6098952842,user4565@example.com,PhD in CS,111625647,Male,Clear
Masters,64,40,Junior Developer,Asian,Buddhist,4843193534,user7910@example.com,Masters in CS,628372036,Male,Clear
Masters,52,1,Junior Developer,Hispanic,Hindu,9654384213,user5881@example.com,Bachelors in CS,449699455,Female,Clear
Masters,31,35,Data Analyst,White,Muslim,5314548882,user6470@example.com,Bachelors in CS,612151211,Female,Clear
Bachelors,24,4,Software Engineer,Asian,Buddhist,1086490131,user1074@example.com,PhD in CS,667804231,Female,Clear
PhD,30,9,Software Engineer,Other,None,4212171815,user3139@example.com,Bachelors in CS,988808345,Male,Clear
Masters,43,7,Software Engineer,White,Christian,7664051409,user9307@example.com,Masters in CS,316469021,Female,Clear
Bachelors,55,29,Project Manager,White,Buddhist,2749255235,user6746@example.com,PhD in CS,965291037,Male,Clear
Bachelors,59,39,Research Scientist,Hispanic,Christian,5259639158,user3459@example.com,Bachelors in CS,486366179,Male,Clear
Bachelors,21,18,Junior Developer,Asian,Muslim,1490061772,user6833@example.com,Bachelors in CS,751260357,Female,Clear
Masters,56,4,Data Analyst,Asian,Buddhist,4406615216,user1908@example.com,Bachelors in CS,532296900,Male,Clear
Masters,56,5,Project Manager,Hispanic,Christian,3355542775,user2270@example.com,Masters in CS,241955484,Female,Clear
PhD,37,15,Software Engineer,Black,Christian,4213714415,user2903@example.com,PhD in CS,568324619,Female,Clear
Bachelors,37,30,Junior Developer,Hispanic,Muslim,6851039906,user8020@example.com,Bachelors in CS,537691921,Female,Clear
Masters,29,21,Data Analyst,Black,Buddhist,8830626371,user5096@example.com,Bachelors in CS,346214471,Male,Clear
Masters,62,2,Software Engineer,Other,Christian,1633583274,user8432@example.com,Bachelors in CS,114028658,Male,Clear
PhD,63,29,Data Analyst,Other,Buddhist,3857404880,user6580@example.com,Masters in CS,594549544,Female,Clear
Bachelors,51,25,Software Engineer,Black,Christian,9314197066,user1080@example.com,PhD in CS,179505394,Male,Clear
Masters,37,1,Project Manager,Asian,Buddhist,5311642429,user4031@example.com,Masters in CS,445080186,Male,Clear
PhD,62,12,Research Scientist,Other,Muslim,1865697878,user2472@example.com,Masters in CS,140340702,Female,Clear
Masters,59,14,Software Engineer,Black,Muslim,9755149242,user2343@example.com,Masters in CS,597233180,Male,Clear
Bachelors,30,22,Junior Developer,Black,Muslim,6551559800,user4709@example.com,Bachelors in CS,806328506,Male,Clear
Masters,60,16,Junior Developer,Hispanic,Muslim,8896123653,user1232@example.com,Bachelors in CS,714504094,Female,Clear
Masters,64,20,Junior Developer,Hispanic,Hindu,7203319687,user1731@example.com,PhD in CS,854655150,Female,Clear
Masters,49,35,Project Manager,Asian,Buddhist,2120003857,user5161@example.com,PhD in CS,254728225,Female,Clear
PhD,62,23,Junior Developer,Black,Hindu,5657328525,user3090@example.com,Masters in CS,629793865,Female,Clear
Masters,45,11,Software Engineer,Asian,Buddhist,7706170757,user6152@example.com,PhD in CS,875904017,Female,Clear
Bachelors,59,12,Project Manager,Other,Christian,5290463440,user3623@example.com,PhD in CS,801019209,Male,Clear
Masters,47,31,Junior Developer,Hispanic,Buddhist,5306254430,user8003@example.com,Masters in CS,843104279,Male,Clear
Bachelors,23,18,Data Analyst,Black,Buddhist,1080727872,user4072@example.com,Masters in CS,192367204,Female,Clear
Masters,43,35,Data Analyst,Hispanic,Hindu,3780467821,user8643@example.com,PhD in CS,968421955,Male,Clear
Masters,40,15,Data Analyst,Asian,Muslim,8789031845,user2533@example.com,Bachelors in CS,112645168,Male,Clear
Masters,57,38,Software Engineer,Black,Hindu,1909687465,user9216@example.com,Bachelors in CS,343953259,Female,Clear
Bachelors,31,37,Software Engineer,White,None,7145107835,user7776@example.com,PhD in CS,489584559,Female,Clear
PhD,49,10,Project Manager,Other,Buddhist,9722139020,user4158@example.com,PhD in CS,930860768,Male,Clear
Masters,41,17,Research Scientist,White,Hindu,8320320257,user7673@example.com,Bachelors in CS,405060104,Male,Clear
PhD,50,23,Software Engineer,Other,Buddhist,1817320294,user6841@example.com,Bachelors in CS,909826787,Male,Clear
PhD,40,36,Software Engineer,Hispanic,Muslim,6420432178,user4431@example.com,Masters in CS,467632457,Male,Clear
Bachelors,65,10,Junior Developer,Asian,Buddhist,5051960290,user7678@example.com,Masters in CS,496210292,Male,Clear
Bachelors,59,2,Software Engineer,Black,Muslim,6187310531,user4735@example.com,Masters in CS,935691634,Female,Clear
PhD,39,39,Research Scientist,White,None,7502957717,user3804@example.com,PhD in CS,245653130,Female,Clear
Bachelors,39,35,Data Analyst,White,None,3277891551,user3007@example.com,Bachelors in CS,912089762,Female,Clear
PhD,53,34,Project Manager,Black,Hindu,6033079136,user3565@example.com,Masters in CS,590991772,Male,Clear
PhD,45,9,Software Engineer,Other,Christian,7272575668,user1847@example.com,PhD in CS,732817274,Male,Clear
PhD,58,29,Junior Developer,Other,Christian,9293439118,user4191@example.com,Masters in CS,578789088,Female,Clear
Masters,57,34,Research Scientist,Hispanic,Hindu,3770182768,user1969@example.com,Bachelors in CS,144909682,Female,Clear
Bachelors,44,3,Software Engineer,Asian,Muslim,9214771806,user6389@example.com,Masters in CS,706405930,Male,Clear
Masters,61,11,Project Manager,Other,None,9043031082,user2971@example.com,Bachelors in CS,619386566,Female,Clear
Bachelors,23,26,Data Analyst,White,Hindu,6716349411,user6358@example.com,PhD in CS,892487300,Male,Clear
Masters,55,14,Research Scientist,Black,Hindu,4948268081,user9903@example.com,Bachelors in CS,636009797,Male,Clear
Masters,57,7,Software Engineer,Other,Christian,8289158167,user2446@example.com,Masters in CS,105772152,Male,Clear
Bachelors,20,2,Research Scientist,Hispanic,None,9427111783,user2688@example.com,Masters in CS,967005154,Female,Clear
Masters,29,30,Research Scientist,Other,Hindu,1862523482,user9962@example.com,Bachelors in CS,235150382,Male,Clear
Masters,58,16,Data Analyst,Black,Muslim,2695546557,user2690@example.com,Masters in CS,526325973,Female,Clear
Bachelors,35,9,Data Analyst,Other,Buddhist,4795122808,user9764@example.com,Masters in CS,930091632,Male,Clear
Masters,24,5,Research Scientist,White,Buddhist,6535650413,user7278@example.com,Bachelors in CS,330808983,Male,Clear
PhD,22,12,Research Scientist,Other,Muslim,8917121671,user2633@example.com,Bachelors in CS,471301457,Female,Clear
Bachelors,25,33,Software Engineer,White,Muslim,7097878154,user4894@example.com,Bachelors in CS,465331055,Male,Clear
PhD,56,26,Data Analyst,Hispanic,Muslim,7950176392,user1936@example.com,PhD in CS,670824900,Male,Clear
PhD,27,18,Software Engineer,Asian,Muslim,4153987437,user3818@example.com,Masters in CS,881048966,Female,Clear
Masters,23,22,Junior Developer,Black,Buddhist,5912242733,user1095@example.com,Masters in CS,664926450,Female,Clear
Bachelors,39,4,Software Engineer,Other,Buddhist,4795057304,user3071@example.com,PhD in CS,568866895,Male,Clear
Masters,28,32,Research Scientist,Hispanic,None,1365858544,user1392@example.com,Bachelors in CS,814474147,Male,Clear
PhD,25,16,Data Analyst,Asian,Buddhist,2771723842,user8364@example.com,Masters in CS,488376537,Male,Clear
Masters,38,15,Junior Developer,Hispanic,Hindu,5657484662,user7163@example.com,Masters in CS,916976849,Female,Clear
Masters,62,26,Data Analyst,Other,Hindu,8922234923,user1634@example.com,Bachelors in CS,414381504,Male,Clear
Bachelors,64,18,Research Scientist,Other,Muslim,8000767289,user8900@example.com,Bachelors in CS,459528939,Female,Clear
Bachelors,44,5,Project Manager,Asian,Christian,7186114442,user5362@example.com,Masters in CS,165908135,Male,Clear
