degree_level,age,years_experience,previous_occupation,race,religious_affiliation,phone_number,email,last_degree_issued,ssn,gender,background_check_data
Bachelors,38,9,Junior Developer,Black,Christian,3487135321,user5691@example.com,Bachelors in CS,251671118,Female,Clear
PhD,65,29,Junior Developer,Black,Buddhist,9562454300,user3588@example.com,PhD in CS,772243869,Female,Clear
Bachelors,54,20,Research Scientist,White,Christian,5057501451,user2271@example.com,Masters in CS,623875856,Male,Clear
Masters,29,9,Data Analyst,Hispanic,Muslim,1943915113,user9052@example.com,Masters in CS,846554947,Male,Clear
Bachelors,51,19,Project Manager,White,Christian,7390470954,user6095@example.com,Bachelors in CS,107020364,Female,Clear
Bachelors,58,31,Project Manager,Hispanic,Christian,7439034847,user5206@example.com,Masters in CS,158272340,Male,Clear
Masters,49,40,Data Analyst,Other,Hindu,4345769321,user1590@example.com,Bachelors in CS,962923598,Male,Clear
Masters,31,26,Data Analyst,Other,Hindu,2950450253,user9323@example.com,Masters in CS,844417917,Male,Clear
Masters,30,16,Research Scientist,Asian,Hindu,7885610893,user5542@example.com,PhD in CS,969617182,Female,Clear
Masters,51,40,Project Manager,Asian,Buddhist,9471021385,user8275@example.com,PhD in CS,139932993,Male,Clear
Masters,41,29,Junior Developer,Black,Christian,8950089308,user6129@example.com,Bachelors in CS,583810427,Female,Clear
PhD,39,12,Research Scientist,Other,None,7469838595,user9785@example.com,PhD in CS,308689802,Male,Clear
PhD,57,12,Software Engineer,Asian,Buddhist,1086522308,user9127@example.com,Masters in CS,564530743,Female,Clear
PhD,48,24,Junior Developer,White,Hindu,6469522439,user6539@example.com,Masters in CS,296731276,Male,Clear
PhD,27,25,Research Scientist,Asian,Buddhist,9182395024,user4837@example.com,Bachelors in CS,859678928,Male,Clear
PhD,56,24,Project Manager,White,Muslim,5409505197,user8691@example.com,PhD in CS,616832721,Male,Clear
Masters,52,21,Data Analyst,Hispanic,None,7565674702,user5126@example.com,Bachelors in CS,579016512,Female,Clear
Bachelors,29,17,Research Scientist,Other,Buddhist,8906257324,user6049@example.com,Masters in CS,803125486,Female,Clear
Bachelors,65,37,Junior Developer,Asian,Christian,6480815030,user3161@example.com,Bachelors in CS,999871853,Female,Clear
Bachelors,30,23,Junior Developer,Asian,Christian,4144271177,user6010@example.com,Masters in CS,709560087,Male,Clear
Masters,52,5,Junior Developer,Hispanic,Hindu,1586831245,user3720@example.com,Masters in CS,869934760,Female,Clear
Bachelors,46,18,Data Analyst,Black,Christian,6659302013,user9124@example.com,PhD in CS,432430507,Male,Clear
PhD,57,25,Project Manager,Asian,Buddhist,2642022818,user5538@example.com,Bachelors in CS,733621759,Female,Clear
PhD,33,11,Software Engineer,White,None,6768074094,user9427@example.com,PhD in CS,433253841,Male,Clear
PhD,48,14,Data Analyst,White,Christian,3758443982,user5327@example.com,Bachelors in CS,393859882,Female,Clear
PhD,53,29,Project Manager,Black,Christian,8328647069,user6856@example.com,PhD in CS,646788609,Male,Clear
PhD,63,10,Research Scientist,Asian,Hindu,7196768633,user6724@example.com,PhD in CS,715728041,Female,Clear
PhD,51,19,Research Scientist,White,Christian,5897994800,user2375@example.com,Masters in CS,727658435,Male,Clear
Masters,39,17,Software Engineer,Asian,Christian,2348834567,user8900@example.com,PhD in CS,653415895,Female,Clear
PhD,22,23,Research Scientist,Black,Christian,8950490392,user3679@example.com,Masters in CS,473833955,Male,Clear
Bachelors,31,24,Junior Developer,Other,Christian,4310302597,user2775@example.com,PhD in CS,937571833,Female,Clear
Masters,64,4,Data Analyst,White,None,1832860215,user4625@example.com,Bachelors in CS,638569169,Male,Clear
Bachelors,58,30,Junior Developer,Asian,Christian,2484776287,user6127@example.com,Masters in CS,306851144,Male,Clear
Bachelors,44,8,Project Manager,White,None,6110414362,user3724@example.com,Masters in CS,919325093,Male,Clear
Masters,55,6,Research Scientist,Asian,Hindu,1843926749,user1298@example.com,PhD in CS,154438071,Male,Clear
Bachelors,45,2,Project Manager,Asian,Muslim,1715444520,user2758@example.com,PhD in CS,588550753,Male,Clear
Bachelors,27,38,Project Manager,Asian,Buddhist,5439278485,user7770@example.com,Bachelors in CS,164154689,Male,Clear
Bachelors,59,33,Software Engineer,Hispanic,None,5953754535,user2758@example.com,PhD in CS,377585734,Male,Clear
PhD,30,0,Project Manager,Hispanic,Christian,1345534746,user6530@example.com,Masters in CS,418748543,Female,Clear
Masters,61,9,Junior Developer,White,Christian,4087584255,user4717@example.com,Bachelors in CS,569222342,Female,Clear
PhD,39,37,Project Manager,Hispanic,None,4547453626,user7226@example.com,PhD in CS,114196888,Female,Clear
Masters,32,26,Research Scientist,Black,Hindu,3832667307,user5150@example.com,Bachelors in CS,572320669,Female,Clear
Bachelors,26,12,Junior Developer,Hispanic,Muslim,7891713214,user7297@example.com,Masters in CS,366218695,Female,Clear
PhD,55,12,Research Scientist,Black,Buddhist,9821736555,user5523@example.com,PhD in CS,712554770,Female,Clear
Bachelors,60,17,Software Engineer,Black,None,1763060990,user7323@example.com,Masters in CS,822621208,Male,Clear
Masters,47,39,Junior Developer,Other,None,8110769535,user5656@example.com,Masters in CS,349703172,Female,Clear
PhD,61,35,Software Engineer,Other,None,4158942170,user8451@example.com,PhD in CS,265270923,Male,Clear
Bachelors,41,22,Project Manager,Asian,Hindu,2227229071,user8039@example.com,PhD in CS,303411232,Female,Clear
Bachelors,24,18,Software Engineer,Asian,Muslim,3034407684,user6302@example.com,Bachelors in CS,727553577,Male,Clear
Masters,62,38,Software Engineer,Hispanic,Buddhist,5621877144,user4019@example.com,Bachelors in CS,473432915,Male,Clear
PhD,38,10,Data Analyst,Other,Buddhist,1483428760,user5161@example.com,PhD in CS,773038771,Female,Clear
PhD,25,25,Software Engineer,Black,Christian,2323253989,user3733@example.com,Masters in CS,883362458,Male,Clear
PhD,61,19,Project Manager,White,Hindu,2580355568,user7879@example.com,PhD in CS,779665644,Male,Clear
PhD,27,18,Software Engineer,Other,Muslim,4929451962,user9379@example.com,Bachelors in CS,588084813,Male,Clear
Bachelors,39,23,Junior Developer,Hispanic,Muslim,3295075828,user2043@example.com,Bachelors in CS,304597338,Female,Clear
Masters,45,8,Project Manager,Hispanic,Muslim,6346211115,user4083@example.com,Bachelors in CS,784578171,Male,Clear
Bachelors,42,7,Research Scientist,White,Hindu,3504522159,user8280@example.com,Bachelors in CS,362056414,Male,Clear
PhD,36,6,Software Engineer,Black,Hindu,1501191315,user2805@example.com,Bachelors in CS,314848167,Male,Clear
Bachelors,45,26,Software Engineer,Asian,None,7445979132,user3029@example.com,PhD in CS,880596571,Male,Clear
Bachelors,44,6,Project Manager,Hispanic,None,3715164647,user7863@example.com,PhD in CS,784931265,Female,Clear
Masters,37,14,Research Scientist,White,Buddhist,1817473186,user8387@example.com,Masters in CS,436127556,Male,Clear
Bachelors,65,22,Project Manager,Other,Christian,9790665634,user3854@example.com,Masters in CS,541440655,Female,Clear
PhD,27,3,Data Analyst,Asian,Christian,2323602866,user6340@example.com,Masters in CS,987658892,Female,Clear
Masters,20,17,Software Engineer,Other,Muslim,7127193676,user5894@example.com,PhD in CS,278129501,Male,Clear
Masters,42,1,Junior Developer,White,Buddhist,7598252160,user5297@example.com,Bachelors in CS,818500417,Female,Clear
Masters,64,38,Software Engineer,White,Muslim,3445141548,user4992@example.com,Masters in CS,912928186,Male,Clear
PhD,33,39,Data Analyst,Black,Hindu,2312943232,user2792@example.com,Bachelors in CS,547301855,Male,Clear
Masters,34,30,Software Engineer,White,Christian,7314560488,user7581@example.com,Masters in CS,975172040,Female,Clear
Bachelors,32,11,Data Analyst,Other,Hindu,8322407673,user8028@example.com,Masters in CS,171689589,Male,Clear
PhD,29,8,Data Analyst,Other,Buddhist,1856355195,user3446@example.com,Masters in CS,208869969,Female,Clear
PhD,43,3,Project Manager,White,Hindu,1188876450,user2458@example.com,PhD in CS,503311475,Male,Clear
PhD,20,7,Junior Developer,Asian,Christian,6426076928,user3496@example.com,Bachelors in CS,674630540,Female,Clear
PhD,23,4,Software Engineer,Other,Buddhist,7027824042,user9467@example.com,Masters in CS,277963143,Male,Clear
Bachelors,54,32,Data Analyst,Black,Muslim,7241134220,user1489@example.com,Bachelors in CS,543955806,Female,Clear
PhD,65,25,Data Analyst,Asian,None,1940812830,user2508@example.com,PhD in CS,631858844,Female,Clear
Bachelors,64,14,Research Scientist,Black,None,6427616806,user9490@example.com,PhD in CS,751538062,Male,Clear
Bachelors,25,39,Software Engineer,Asian,Christian,9474843635,user5693@example.com,Masters in CS,155046638,Male,Clear
Bachelors,22,27,Software Engineer,Hispanic,Hindu,5808384502,user5442@example.com,Masters in CS,962281502,Female,Clear
Masters,26,9,Junior Developer,White,Muslim,1077677222,user8643@example.com,Masters in CS,192424060,Male,Clear
Bachelors,30,24,Research Scientist,Asian,Christian,4555454304,user4303@example.com,PhD in CS,392995177,Female,Clear
PhD,59,39,Project Manager,White,Christian,5424547381,user2723@example.com,PhD in CS,353186023,Female,Clear
Bachelors,24,39,Research Scientist,White,Christian,5169059276,user2825@example.com,Masters in CS,696244052,Female,Clear
Bachelors,28,1,Software Engineer,Hispanic,None,5142118775,user3611@example.com,Masters in CS,484506794,Female,Clear
Bachelors,47,8,Research Scientist,Black,None,9556427058,user1810@example.com,Bachelors in CS,710193171,Female,Clear
PhD,40,0,Software Engineer,White,None,7716804953,user1025@example.com,PhD in CS,237907467,Female,Clear
Bachelors,22,1,Data Analyst,Hispanic,Christian,9265846302,user6727@example.com,Bachelors in CS,373930154,Female,Clear
PhD,47,30,Project Manager,Hispanic,Christian,5423492957,user9522@example.com,Masters in CS,613002761,Female,Clear
Bachelors,46,18,Research Scientist,Asian,None,3092189857,user4658@example.com,Masters in CS,394422621,Female,Clear
Bachelors,64,13,Junior Developer,Asian,Buddhist,9441547846,user5029@example.com,Bachelors in CS,182390394,Female,Clear
Masters,62,29,Software Engineer,Asian,Christian,3075650539,user4102@example.com,Bachelors in CS,416274880,Male,Clear
PhD,51,40,Junior Developer,Other,Hindu,1809478388,user8462@example.com,Masters in CS,360622512,Female,Clear
PhD,32,38,Research Scientist,Black,Buddhist,1751385826,user5578@example.com,PhD in CS,920057555,Male,Clear
Masters,31,9,Project Manager,Asian,Christian,9125656519,user9457@example.com,Masters in CS,359249636,Female,Clear
Bachelors,21,30,Junior Developer,Asian,Muslim,5883842353,user6372@example.com,Bachelors in CS,624424911,Male,Clear
Masters,52,36,Software Engineer,Black,Buddhist,1880123743,user9942@example.com,Masters in CS,362077499,Male,Clear
PhD,59,34,Software Engineer,Black,None,2906311539,user1996@example.com,Bachelors in CS,890006198,Male,Clear
PhD,58,37,Project Manager,Hispanic,None,6679980837,user9797@example.com,Masters in CS,169849368,Male,Clear
Masters,24,40,Research Scientist,Black,Christian,5840520218,user9537@example.com,Bachelors in CS,653375787,Female,Clear
Bachelors,36,22,Project Manager,White,Buddhist,9349679127,user4790@example.com,PhD in CS,512449061,Male,Clear
PhD,58,9,Junior Developer,Hispanic,Hindu,1459918713,user1604@example.com,PhD in CS,108628826,Female,Clear
PhD,46,16,Junior Developer,White,Buddhist,9857653427,user6095@example.com,Masters in CS,923120729,Male,Clear
PhD,57,5,Project Manager,Asian,Hindu,5357860911,user2931@example.com,PhD in CS,318929574,Female,Clear
PhD,45,19,Research Scientist,Hispanic,Hindu,4813880996,user8151@example.com,PhD in CS,761717476,Female,Clear
PhD,63,11,Software Engineer,White,Hindu,7031021174,user7609@example.com,PhD in CS,463510852,Female,Clear
Bachelors,21,18,Research Scientist,Other,None,5052287406,user9192@example.com,Masters in CS,484378383,Female,Clear
PhD,45,34,Software Engineer,Other,Christian,9908758850,user4228@example.com,Bachelors in CS,970848876,Female,Clear
PhD,20,38,Data Analyst,Hispanic,Hindu,8843951869,user2292@example.com,Bachelors in CS,215350624,Female,Clear
Masters,39,1,Project Manager,Other,Hindu,6028539592,user8001@example.com,PhD in CS,916071364,Male,Clear
Bachelors,27,20,Software Engineer,Other,Hindu,9975604693,user7060@example.com,PhD in CS,747865583,Female,Clear
Masters,25,13,Research Scientist,Asian,Muslim,6320694073,user1809@example.com,Bachelors in CS,703596544,Female,Clear
Bachelors,38,40,Software Engineer,Hispanic,Muslim,9827816086,user3358@example.com,PhD in CS,980657510,Male,Clear
Masters,51,14,Project Manager,Hispanic,Hindu,2953920253,user6059@example.com,PhD in CS,186442097,Female,Clear
Masters,55,22,Junior Developer,Hispanic,None,2289313696,user2879@example.com,PhD in CS,983766607,Female,Clear
Masters,35,28,Research Scientist,White,None,6071362704,user9765@example.com,Bachelors in CS,502492988,Female,Clear
PhD,53,31,Software Engineer,Other,None,9613283222,user8186@example.com,PhD in CS,177622528,Female,Clear
Masters,38,25,Research Scientist,Hispanic,None,1098674347,user7055@example.com,Bachelors in CS,610077551,Female,Clear
Bachelors,60,4,Software Engineer,Hispanic,Buddhist,1563614094,user3377@example.com,Masters in CS,671028213,Female,Clear
Masters,45,3,Data Analyst,Other,Hindu,4157477200,user1136@example.com,PhD in CS,804037402,Male,Clear
Masters,22,17,Research Scientist,White,Buddhist,2529996521,user3799@example.com,Masters in CS,191537944,Female,Clear
PhD,62,29,Junior Developer,White,Christian,4217314503,user2180@example.com,Bachelors in CS,185441536,Male,Clear
Bachelors,57,25,Software Engineer,Asian,Muslim,3697450328,user3724@example.com,Masters in CS,210710049,Female,Clear
PhD,40,14,Software Engineer,White,None,3577152942,user9960@example.com,Bachelors in CS,732419520,Female,Clear
PhD,23,26,Software Engineer,Other,Buddhist,5892050830,user5423@example.com,Masters in CS,293587288,Male,Clear
Bachelors,62,33,Project Manager,White,Buddhist,2411739284,user7595@example.com,PhD in CS,809170248,Male,Clear
Bachelors,33,38,Junior Developer,Asian,Hindu,6548894704,user5786@example.com,Bachelors in CS,349397492,Female,Clear
PhD,43,33,Data Analyst,Asian,Christian,5181018962,user1124@example.com,PhD in CS,505596676,Female,Clear
Bachelors,58,8,Project Manager,Black,Christian,6802852446,user3590@example.com,Masters in CS,684072379,Male,Clear
PhD,26,35,Data Analyst,Hispanic,Hindu,8864825575,user6658@example.com,Bachelors in CS,150691132,Male,Clear
Masters,48,15,Software Engineer,Asian,Buddhist,9307177334,user3775@example.com,PhD in CS,589728414,Female,Clear
Masters,31,19,Data Analyst,Black,Buddhist,2357123044,user4591@example.com,Masters in CS,247114514,Male,Clear
Masters,26,5,Software Engineer,Black,Hindu,4052550200,user6089@example.com,Bachelors in CS,213158105,Male,Clear
Bachelors,33,2,Software Engineer,Asian,Muslim,7246339549,user1405@example.com,Masters in CS,311512118,Female,Clear
PhD,30,9,Junior Developer,Asian,Christian,2607308503,user3848@example.com,Masters in CS,357364482,Male,Clear
Bachelors,22,36,Research Scientist,Asian,Christian,1764497641,user4075@example.com,PhD in CS,288599174,Female,Clear
Masters,23,40,Junior Developer,Black,Christian,8853906774,user2889@example.com,PhD in CS,662609710,Female,Clear
Masters,65,27,Project Manager,White,Hindu,7437750455,user4460@example.com,PhD in CS,937382898,Female,Clear
Masters,65,2,Junior Developer,Hispanic,Muslim,9338959919,user8135@example.com,Masters in CS,158219962,Male,Clear
Masters,60,35,Data Analyst,Other,Muslim,6714689871,user5978@example.com,Bachelors in CS,161346057,Female,Clear
Bachelors,64,25,Junior Developer,Other,Hindu,1985059169,user3114@example.com,PhD in CS,219322894,Male,Clear
PhD,60,7,Junior Developer,White,None,4290886674,user3234@example.com,Masters in CS,836701112,Female,Clear
Bachelors,36,8,Junior Developer,Other,Christian,4394934461,user6549@example.com,Bachelors in CS,573784907,Male,Clear
Bachelors,58,35,Data Analyst,Asian,None,5969901492,user4627@example.com,Bachelors in CS,486654438,Female,Clear
Masters,38,2,Data Analyst,Asian,Hindu,9528739840,user5660@example.com,PhD in CS,456876658,Female,Clear
Bachelors,65,31,Junior Developer,Asian,Muslim,4907817299,user2200@example.com,PhD in CS,480876337,Female,Clear
PhD,63,5,Project Manager,Hispanic,None,3331327372,user6704@example.com,Masters in CS,935049205,Male,Clear
Masters,31,26,Project Manager,Hispanic,None,7971508645,user2469@example.com,Bachelors in CS,473593794,Male,Clear
Masters,52,1,Research Scientist,Hispanic,Christian,1927822098,user4256@example.com,Bachelors in CS,740199034,Female,Clear
Masters,44,16,Junior Developer,Black,Hindu,9951179777,user4338@example.com,Masters in CS,844161706,Female,Clear
Bachelors,37,38,Project Manager,White,None,1684828220,user8260@example.com,Masters in CS,521230449,Female,Clear
PhD,63,33,Research Scientist,Hispanic,None,7685839526,user8955@example.com,Bachelors in CS,780434061,Female,Clear
Masters,47,8,Project Manager,Hispanic,Christian,6691373462,user4581@example.com,PhD in CS,343729175,Male,Clear
Bachelors,62,33,Research Scientist,Black,Muslim,6414962696,user7538@example.com,Bachelors in CS,886597654,Female,Clear
